ID,OrderIndex,ManaCost,ManaCostPerLevel,ManaPerSecond,PowerDisplayID,AltPowerBarID,PowerCostPct,PowerCostMaxPct,OptionalCostPct,PowerPctPerSecond,PowerType,RequiredAuraSpellID,OptionalCost,SpellID
4553,0,90,0,0,0,0,0,0,0,0,0,0,0,96516
4558,0,90,0,0,0,0,0,0,0,0,0,0,0,96679
4559,0,95,0,0,0,0,0,0,0,0,0,0,0,96690
4560,0,80,0,0,0,0,0,0,0,0,0,0,0,96693
4563,0,60,0,0,0,0,0,0,0,0,0,0,0,96710
4565,0,150,0,0,0,0,0,0,0,0,0,0,0,96712
4568,0,95,0,0,0,0,0,0,0,0,0,0,0,96789
4570,0,80,0,0,0,0,0,0,0,0,0,0,0,96804
4571,0,300,0,0,0,0,0,0,0,0,0,0,0,96849
4588,0,25,5,0,0,0,0,0,0,0,0,0,0,97153
4603,0,150,0,0,0,0,0,0,0,0,0,0,0,97386
4607,0,0,0,0,61,0,0,0,0,0,3,0,0,97395
4608,0,300,0,0,0,0,0,0,0,0,0,0,0,97396
4609,0,90,0,0,0,0,0,0,0,0,0,0,0,97425
4610,0,280,0,0,0,0,0,0,0,0,0,0,0,97426
4639,0,90,0,0,0,0,0,0,0,0,0,0,0,97474
4643,0,350,0,0,0,0,0,0,0,0,0,0,0,97496
4645,0,120,0,0,0,0,0,0,0,0,0,0,0,97516
4649,0,645,0,0,0,0,0,0,0,0,0,0,0,97637
4650,0,0,0,0,0,0,13,0,0,0,0,0,0,97640
4691,0,0,0,0,0,0,11,0,0,0,0,0,0,98008
4699,0,90,0,0,0,0,0,0,0,0,0,0,0,98098
4700,0,280,0,0,0,0,0,0,0,0,0,0,0,98099
4701,0,75,0,0,0,0,0,0,0,0,0,0,0,98100
4726,0,100,0,0,0,0,0,0,0,0,3,0,0,98474
4737,0,95,0,0,0,0,0,0,0,0,0,0,0,98994
4743,0,35,0,0,0,0,0,0,0,0,0,0,0,99107
4744,0,35,0,0,0,0,0,0,0,0,0,0,0,99108
4745,0,35,0,0,0,0,0,0,0,0,0,0,0,99109
4749,0,0,0,0,0,0,8,0,0,0,0,0,0,99212
4754,0,200,0,0,0,0,0,0,0,0,0,0,0,99376
4755,0,145,0,0,0,0,0,0,0,0,0,0,0,99618
4757,0,95,0,0,0,0,0,0,0,0,0,0,0,99715
4764,0,0,0,0,141,0,0,0,0,0,0,0,0,99905
4766,0,150,0,0,0,0,0,0,0,0,0,0,0,99939
4769,0,90,0,0,0,0,0,0,0,0,0,0,0,100015
4770,0,120,0,0,0,0,0,0,0,0,0,0,0,100016
4771,0,15,0,0,0,0,0,0,0,0,0,0,0,100032
4772,0,30,0,0,0,0,0,0,0,0,0,0,0,100033
4773,0,35,0,0,0,0,0,0,0,0,0,0,0,100034
4774,0,20,0,0,0,0,0,0,0,0,0,0,0,100035
4775,0,100,0,0,0,0,0,0,0,0,0,0,0,100094
4787,0,0,0,0,141,0,0,0,0,0,0,0,0,100364
4795,0,0,0,0,0,0,35,0,0,0,0,0,0,100804
4799,0,100,0,0,0,0,0,0,0,0,3,0,0,98476
4801,0,80,0,0,0,0,0,0,0,0,0,0,0,101325
4802,0,90,0,0,0,0,0,0,0,0,0,0,0,101399
4809,0,5,5,0,0,0,0,0,0,0,0,0,0,101639
4813,0,2400,0,0,0,0,0,0,0,0,0,0,0,101690
4817,0,280,0,0,0,0,0,0,0,0,0,0,0,102047
4818,0,90,0,0,0,0,0,0,0,0,0,0,0,102048
4819,0,75,0,0,0,0,0,0,0,0,0,0,0,102049
4823,0,200,0,0,0,0,0,0,0,0,0,0,0,102063
4829,0,0,0,0,0,0,20,0,0,0,0,0,0,102257
4830,0,90,0,0,0,0,0,0,0,0,0,0,0,102265
4831,0,90,0,0,0,0,0,0,0,0,0,0,0,102266
4832,0,8,8,0,0,0,0,0,0,0,0,0,0,102267
4840,0,110,0,0,0,0,0,0,0,0,0,0,0,102409
4841,0,1,0,0,0,0,0,0,0,0,10,0,0,101695
4849,0,75,0,0,0,0,0,0,0,0,0,0,0,102582
4850,0,90,0,0,0,0,0,0,0,0,0,0,0,102593
4851,0,0,0,0,0,0,3,0,0,0,0,0,0,102601
4868,0,20,0,0,0,0,0,0,0,0,3,0,0,102924
4869,0,40,0,0,0,0,0,0,0,0,3,0,0,102967
4879,0,0,0,0,0,0,7,0,0,0,0,0,0,103550
4881,0,145,0,0,0,0,0,0,0,0,0,0,0,103641
4905,0,90,0,0,0,0,0,0,0,0,0,0,0,103904
4908,0,0,0,0,0,0,72,0,0,0,0,0,0,103947
4939,0,145,0,0,0,0,0,0,0,0,0,0,0,104088
4942,0,100,0,0,0,0,0,0,0,0,10,0,0,104105
4944,0,350,0,0,0,0,0,0,0,0,0,0,0,104130
4947,0,35,0,0,0,0,0,0,0,0,3,0,0,85692
4978,0,0,0,0,0,0,2,0,0,0,0,0,0,104773
4987,0,10,0,0,0,0,0,0,0,0,7,0,20,105174
4991,0,15,0,0,0,0,0,0,0,0,0,0,0,105289
4999,0,95,0,0,0,0,0,0,0,0,0,0,0,105485
5000,0,8,8,0,0,0,0,0,0,0,0,0,0,105486
5014,0,90,0,0,0,0,0,0,0,0,0,0,0,105762
5065,0,0,0,0,0,0,9.19999980927,0,0,0,0,0,0,102351
5068,0,50,0,0,0,0,0,0,0,0,0,0,0,106718
5069,0,40,0,0,0,0,0,0,0,0,3,0,0,106830
5074,0,0,0,0,0,0,6.5,0,0,0,0,0,0,88423
5079,0,15,0,0,0,0,0,0,0,0,0,0,0,107106
5080,0,20,0,0,0,0,20,0,0,0,0,0,0,107107
5081,0,20,0,0,0,0,0,0,0,0,0,0,0,107111
5082,0,30,0,0,0,0,0,0,0,0,0,0,0,107112
5155,0,3750,0,0,0,0,0,0,0,0,0,0,0,107865
5156,0,0,0,0,149,0,100,0,0,0,3,0,0,107872
5160,0,300,0,0,0,0,0,0,0,0,0,0,0,108172
5165,0,30,0,0,0,0,0,0,0,0,3,0,0,108212
5167,0,50,0,0,0,0,0,0,0,0,3,0,0,100780
5179,0,0,0,0,0,0,7,0,0,0,0,0,0,108442
5196,0,0,0,0,0,0,1,0,0,0,0,0,0,108853
5198,0,0,0,0,0,0,1,0,0,0,0,0,0,108920
5212,0,0,0,0,141,0,0,0,0,0,0,0,0,109121
5228,0,0,0,0,0,0,2.5,0,0,0,0,0,0,51485
5230,0,0,0,0,0,0,8,0,0,0,0,0,0,108270
5231,0,0,0,0,0,0,6,0,0,0,0,0,0,108273
5233,0,0,0,0,0,0,5.59999990463,0,0,0,0,0,0,108280
5270,0,60,0,0,0,0,0,0,0,0,0,0,0,110326
5312,0,260,0,0,0,0,0,0,0,0,0,0,0,110963
5313,0,60,0,0,0,0,0,0,0,0,0,0,0,110968
5314,0,60,0,0,0,0,0,0,0,0,0,0,0,111008
5315,0,60,0,0,0,0,0,0,0,0,0,0,0,111024
5326,0,30,0,0,0,0,0,0,0,0,3,0,0,111240
5328,0,0,0,0,0,0,10,0,0,0,-2,0,0,111341
5344,0,0,0,0,0,0,10,0,0,0,-2,0,0,111398
5400,0,75,0,0,0,0,0,0,0,0,0,0,0,111580
5411,0,0,0,0,0,0,6.5,0,0,0,0,0,0,77130
5412,0,260,0,0,0,0,0,0,0,0,0,0,0,111667
5421,0,0,0,0,0,0,20,0,0,0,0,0,0,111771
5443,0,10,0,0,0,0,0,0,0,0,7,0,0,112866
5444,0,10,0,0,0,0,0,0,0,0,7,0,0,112867
5445,0,10,0,0,0,0,0,0,0,0,7,0,0,112868
5446,0,10,0,0,0,0,0,0,0,0,7,0,0,112869
5447,0,10,0,0,0,0,0,0,0,0,7,0,0,112870
5448,0,0,0,0,0,0,3.5,0,0,0,0,0,0,85499
5452,0,10,0,0,0,0,0,0,0,0,7,0,0,112921
5453,0,10,0,0,0,0,0,0,0,0,7,0,0,112927
5461,0,90,0,0,0,0,0,0,0,0,0,0,0,112998
5473,0,0,0,0,0,0,1,0,0,0,0,0,0,108978
5476,0,0,0,0,0,0,1,0,0,0,0,0,0,84714
5478,0,0,0,0,0,0,8,0,0,0,0,0,0,113127
5484,0,10,0,0,0,0,0,0,0,0,3,0,0,113190
5574,0,300,0,0,0,0,0,0,0,0,0,0,0,113691
5576,0,50,0,0,0,0,0,0,0,0,0,0,0,113698
5578,0,0,0,0,0,0,8,0,0,0,0,0,0,113724
5607,0,95,0,0,0,0,0,0,0,0,0,0,0,114181
5608,0,300,0,0,0,0,0,0,0,0,0,0,0,114182
5609,0,300,0,0,0,0,0,0,0,0,0,0,0,114183
5613,0,90,0,0,0,0,0,0,0,0,0,0,0,114249
5618,0,0,0,0,0,0,10,0,0,0,0,0,0,114325
5625,0,40,0,0,0,0,0,0,0,0,3,0,0,114014
5626,0,0,0,0,0,0,60,0,0,0,0,0,0,114401
5630,0,0,0,0,0,0,2.5,0,0,0,0,0,0,114049
5633,0,95,0,0,0,0,0,0,0,0,0,0,0,114479
5647,0,20,0,0,0,0,7,0,0,0,0,0,0,114683
5656,0,0,0,0,0,0,4,0,0,0,0,0,0,114724
5657,0,200,0,0,0,0,0,0,0,0,1,0,0,114730
5666,0,75,0,0,0,0,0,0,0,0,0,0,0,114848
5668,0,150,0,0,0,0,0,0,0,0,0,0,0,114859
5675,0,0,0,0,0,0,1.5,0,0,0,0,0,0,114923
5686,0,15,0,0,0,0,0,0,0,0,3,0,0,115072
5696,0,0,0,0,0,0,1.79999995232,0,0,0,0,0,0,115151
5709,0,60,0,0,0,0,0,0,0,0,3,0,0,115236
5710,0,20,0,0,0,0,0,0,0,0,3,0,0,115268
5711,0,40,0,0,0,0,0,0,0,0,3,0,0,115276
5718,0,0,0,0,0,0,4.37400007248,0,0,0,0,0,0,115310
5734,0,0,0,0,0,0,1.29999995232,0,0,0,0,0,0,115450
5738,0,60,0,0,0,0,0,0,0,0,3,0,0,115625
5748,0,40,0,0,0,0,0,0,0,0,3,0,0,115746
5749,0,60,0,0,0,0,0,0,0,0,3,0,0,115748
5750,0,0,0,0,0,0,6,0,0,0,0,0,0,115750
5751,0,40,0,0,0,0,0,0,0,0,3,0,0,115770
5752,0,60,0,0,0,0,0,0,0,0,3,0,0,115778
5753,0,20,0,0,0,0,0,0,0,0,3,0,0,115781
5756,0,60,0,0,0,0,0,0,0,0,3,0,0,115831
5757,0,100,0,0,0,0,0,0,0,0,3,0,0,115840
5758,0,100,0,0,0,0,0,0,0,0,3,0,0,115842
5759,0,100,0,0,0,0,0,0,0,0,3,0,0,115843
5760,0,100,0,0,0,0,0,0,0,0,3,0,0,115844
5766,0,60,0,0,0,0,0,0,0,0,0,0,0,116016
5786,0,90,0,0,0,0,0,0,0,0,0,0,0,116406
5804,0,0,0,0,0,0,5.85750007629,0,0,0,0,0,0,116470
5831,0,1,0,0,0,0,0,0,0,0,5,0,0,42650
5832,0,1,0,0,0,0,0,0,0,0,5,0,0,43265
5841,0,0,0,0,0,0,0,0,0,0,6,0,0,47528
5856,0,0,0,0,0,0,0,0,0,0,5,0,0,70355
5863,0,1,0,0,0,0,0,0,0,0,5,0,0,50462
5866,0,0,0,0,0,0,0,0,0,0,6,0,0,50515
5870,0,0,0,0,0,0,0,0,0,0,6,0,0,50707
5878,0,1,0,0,0,0,0,0,0,0,5,0,0,52372
5879,0,2,0,0,0,0,0,0,0,0,5,0,0,52373
5880,0,1,0,0,0,0,0,0,0,0,5,0,0,52374
5886,0,0,0,0,0,0,0,0,0,0,5,0,0,52894
5896,0,0,0,0,0,0,0,0,0,0,5,0,0,53636
5897,0,0,0,0,0,0,0,0,0,0,5,0,0,53637
5898,0,0,0,0,0,0,0,0,0,0,5,0,0,53639
5913,0,0,0,0,0,0,0,0,0,0,1,0,0,55213
5914,0,0,0,0,0,0,0,0,0,0,5,0,0,70656
5921,0,1,0,0,0,0,0,0,0,0,5,0,0,3714
5922,0,0,0,0,0,0,0,0,0,0,5,0,0,66800
5923,0,0,0,0,0,0,0,0,0,0,5,0,0,55719
5924,0,0,0,0,0,0,0,0,0,0,5,0,0,55974
5925,0,0,0,0,0,0,0,0,0,0,1,0,0,55975
5926,0,0,0,0,0,0,0,0,0,0,5,0,0,55978
5929,0,1,0,0,0,0,0,0,0,0,5,0,0,57532
5930,0,0,0,0,0,0,0,0,0,0,5,0,0,71924
5931,0,0,0,0,0,0,0,0,0,0,5,0,0,71923
5932,0,0,0,0,0,0,0,0,0,0,5,0,0,57602
5933,0,0,0,0,0,0,0,0,0,0,5,0,0,57603
5934,0,0,0,0,0,0,0,0,0,0,5,0,0,57604
5936,0,0,0,0,0,0,0,0,0,0,1,0,0,58130
5938,0,0,0,0,0,0,0,0,0,0,5,0,0,58839
5939,0,0,0,0,0,0,0,0,0,0,5,0,0,58840
5940,0,0,0,0,0,0,0,0,0,0,5,0,0,58843
5941,0,0,0,0,0,0,0,0,0,0,5,0,0,58844
5944,0,1,0,0,0,0,0,0,0,0,5,0,0,59131
5945,0,2,0,0,0,0,0,0,0,0,5,0,0,59133
5948,0,0,0,0,0,0,0,0,0,0,5,0,0,59984
5949,0,0,0,0,0,0,0,0,0,0,5,0,0,59985
5954,0,0,0,0,0,0,0,0,0,0,3,0,0,60856
5955,0,0,0,0,0,0,0,0,0,0,5,0,0,60945
5956,0,0,0,0,0,0,0,0,0,0,5,0,0,60950
5957,0,0,0,0,0,0,0,0,0,0,5,0,0,60951
5963,0,0,0,0,0,0,0,0,0,0,3,0,0,61081
5964,0,0,0,0,0,0,0,0,0,0,5,0,0,61088
5965,0,0,0,0,0,0,0,0,0,0,5,0,0,61094
5966,0,0,0,0,0,0,0,0,0,0,5,0,0,61099
5967,0,0,0,0,0,0,0,0,0,0,5,0,0,61109
5968,0,0,0,0,0,0,0,0,0,0,5,0,0,61111
5971,0,0,0,0,0,0,0,0,0,0,5,0,0,61606
5972,0,0,0,0,0,0,0,0,0,0,6,0,0,61777
5974,0,0,0,0,0,0,0,0,0,0,3,0,0,62412
5977,0,0,0,0,0,0,0,0,0,0,1,0,0,67725
5978,0,0,0,0,0,0,0,0,0,0,1,0,0,67761
5988,0,0,0,0,0,0,0,0,0,0,3,0,0,69127
5999,0,0,0,0,0,0,0,0,0,0,1,0,0,67719
6001,0,0,0,0,0,0,0,0,0,0,5,0,0,67767
6003,0,0,0,0,0,0,0,0,0,0,1,0,0,66017
6006,0,0,0,0,0,0,0,0,0,0,1,0,0,66047
6010,0,0,0,0,0,0,0,0,0,0,5,0,0,66801
6011,0,0,0,0,0,0,0,0,0,0,5,0,0,66802
6012,0,0,0,0,0,0,0,0,0,0,5,0,0,66803
6013,0,0,0,0,0,0,0,0,0,0,5,0,0,63583
6014,0,0,0,0,0,0,0,0,0,0,5,0,0,64430
6015,0,0,0,0,0,0,0,0,0,0,1,0,0,66018
6019,0,0,0,0,0,0,0,0,0,0,5,0,0,70292
6022,0,0,0,0,0,0,0,0,0,0,-2,0,0,70591
6023,0,0,0,0,0,0,0,0,0,0,5,0,0,71316
6025,0,1,0,0,0,0,0,0,0,0,5,0,0,71488
6026,0,2,0,0,0,0,0,0,0,0,5,0,0,71489
6032,0,1,0,0,0,0,0,0,0,0,5,0,0,79885
6033,0,0,0,0,0,0,0,0,0,0,5,0,0,79891
6034,0,0,0,0,0,0,0,0,0,0,5,0,0,79895
6037,0,1,0,0,0,0,0,0,0,0,5,0,0,79907
6038,0,1,0,0,0,0,0,0,0,0,5,0,0,79909
6079,0,15,0,0,0,0,0,0,0,0,3,115069,0,116095
6083,0,60,0,0,0,0,0,0,0,0,0,0,0,116826
6087,0,20,0,0,0,0,0,0,0,0,7,0,0,116858
6112,0,0,0,0,101,0,0,0,0,0,3,0,0,117707
6113,0,0,0,0,101,0,0,0,0,0,3,0,0,117708
6115,0,30,0,0,0,0,0,0,0,0,0,0,0,117765
6116,0,10,0,0,0,0,0,0,0,0,0,0,0,117767
6126,0,30,0,0,0,0,0,0,0,0,0,0,0,117882
6129,0,30,0,0,0,0,0,0,0,0,0,0,0,117933
6130,0,30,0,0,0,0,0,0,0,0,0,0,0,117934
6131,0,10,0,0,0,0,0,0,0,0,0,0,0,117935
6139,0,3,0,0,0,0,0,0,0,0,12,137025,0,100784
6140,0,2,0,0,0,0,0,0,0,0,12,137025,0,101546
6141,0,3,0,0,0,0,0,0,0,0,12,0,0,113656
6143,0,2,0,0,0,0,0,0,0,0,12,137025,0,107428
6152,0,10,0,0,0,0,0,0,0,0,0,0,0,118297
6158,0,20,0,0,0,0,0,0,0,0,3,0,0,116969
6159,0,20,0,0,0,0,0,0,0,0,3,0,0,116968
6160,0,20,0,0,0,0,0,0,0,0,3,0,0,116971
6161,0,20,0,0,0,0,0,0,0,0,3,0,0,116972
6239,0,100,0,0,0,0,0,0,0,0,0,0,0,118552
6244,0,5,5,0,0,0,0,0,0,0,0,0,0,118638
6259,0,300,0,0,0,0,0,0,0,0,0,0,0,118940
6260,0,300,0,0,0,0,0,0,0,0,0,0,0,118903
6262,0,1,0,0,0,0,0,0,0,0,5,0,0,55090
6264,0,1,0,0,0,0,0,0,0,0,5,0,0,45902
6265,0,1,0,0,0,0,0,0,0,0,5,0,0,45524
6266,0,1,0,0,0,0,0,0,0,0,5,0,0,111673
6267,0,1,0,0,0,0,0,0,0,0,5,0,0,50977
6268,0,450,0,0,0,0,0,0,0,0,6,0,0,49998
6269,0,1,0,0,0,0,0,0,0,0,5,0,0,73975
6272,0,0,0,0,0,0,0,0,0,0,5,0,0,47476
6273,0,1,0,0,0,0,0,0,0,0,5,0,0,49184
6275,0,2,0,0,0,0,0,0,0,0,5,0,0,85948
6364,0,100,0,0,0,0,0,0,0,0,3,0,0,119414
6403,0,0,0,0,0,0,2,0,0,0,0,0,0,119661
6404,0,75,0,0,0,0,0,0,0,0,0,0,0,119662
6406,0,0,0,0,0,0,1,0,0,0,0,0,0,30455
6418,0,0,0,0,0,0,0.80000001192,0,0,0,0,137024,0,115178
6420,0,20,0,0,0,0,0,0,0,0,3,115069,0,115078
6421,1,20,0,0,0,0,0,0,0,0,3,137025,0,115078
6422,1,0,0,0,0,0,0.69999998808,0,0,0,0,137024,0,116095
6435,0,1,0,0,0,0,0,0,0,0,5,0,0,108196
6436,0,40,0,0,0,0,0,0,0,0,3,0,0,119899
6437,0,0,0,300,0,0,0,0,0,0,6,50034,0,119975
6458,0,0,0,0,0,0,3,0,0,0,0,0,0,120145
6459,0,0,0,0,0,0,4,0,0,0,0,0,0,120146
6460,0,90,0,0,0,0,0,0,0,0,0,0,0,120149
6464,0,60,0,0,0,0,0,0,0,0,2,0,0,120360
6475,0,100,0,0,0,0,0,0,0,0,3,0,0,120455
6487,0,0,0,0,0,0,2.70000004768,0,0,0,0,0,0,120517
6497,0,90,0,0,0,0,0,0,0,0,0,0,0,120595
6502,0,0,0,0,0,0,2.70000004768,0,0,0,0,137032,0,120644
6505,0,130,0,0,0,0,0,0,0,0,0,0,0,120670
6507,0,0,0,0,0,0,2,0,0,0,0,0,0,110744
6524,0,15,0,0,0,0,0,0,0,0,0,0,0,120788
6699,0,2,0,0,147,0,0,0,0,0,3,0,0,78123
6700,0,2,0,0,147,0,0,0,0,0,3,0,0,78123
6705,0,1000,0,0,0,0,0,0,0,0,0,0,0,90398
6706,0,1000,0,0,0,0,0,0,0,0,0,0,0,90398
6707,0,800,0,0,0,0,0,0,0,0,0,0,0,90938
6708,0,800,0,0,0,0,0,0,0,0,0,0,0,90938
6709,0,1000,0,0,0,0,0,0,0,0,0,0,0,91004
6710,0,1000,0,0,0,0,0,0,0,0,0,0,0,91004
6723,0,125,0,0,0,0,0,0,0,0,0,0,0,121166
6739,0,40,0,0,0,0,0,0,0,0,3,0,0,121253
6786,0,30,0,0,0,0,0,0,0,0,3,0,0,121411
6800,0,200,0,0,0,0,0,0,0,0,0,0,0,121547
6801,0,15,0,0,0,0,0,0,0,0,0,0,0,121548
6877,0,0,0,0,0,0,2.40000009537,0,0,0,0,0,0,116849
7315,0,0,0,0,0,0,5.85750007629,0,0,0,0,0,0,121936
7339,0,0,0,0,0,0,2,0,0,0,0,137032,0,122121
7361,0,8,0,0,0,178,0,0,0,0,10,0,0,122395
7364,0,0,0,0,101,0,0,0,0,0,3,0,0,122452
7367,0,0,0,0,0,0,1,0,0,0,0,0,0,17962
7372,0,95,0,0,0,0,0,0,0,0,0,0,0,122797
7373,0,95,0,0,0,0,0,0,0,0,0,0,0,122799
7374,0,125,0,0,0,0,0,0,0,0,0,0,0,122800
7375,0,145,0,0,0,0,0,0,0,0,0,0,0,122803
7376,0,500,0,0,0,0,0,0,0,0,0,0,0,122808
7377,0,500,0,0,0,0,0,0,0,0,0,0,0,122813
7378,0,75,0,0,0,0,0,0,0,0,0,0,0,122814
7380,0,75,0,0,0,0,0,0,0,0,0,0,0,122847
7381,0,0,0,0,0,0,16,0,0,0,0,0,0,122860
7382,0,0,0,0,0,0,3.5,0,0,0,0,0,0,122861
7398,0,10,5,0,0,0,0,0,0,0,0,0,0,122950
7410,0,0,0,0,0,0,1.5,0,0,0,0,115070,0,123034
7411,1,60,0,0,0,0,0,0,0,0,4,119650,0,123034
7416,0,0,0,0,0,0,2.59999990463,0,0,0,0,0,0,123131
7418,0,0,0,0,0,0,1,0,0,0,0,0,0,2948
7442,0,0,0,0,0,0,3,0,0,0,0,0,0,123258
7451,0,2,0,0,0,178,0,0,0,0,10,0,0,122395
7456,0,0,0,0,141,0,0,0,0,0,3,0,0,123476
7458,0,1,0,0,0,0,0,0,0,0,5,0,0,77575
7502,0,0,0,0,0,0,5.09999990463,0,0,0,0,0,0,124472
7504,0,0,0,0,0,0,4.80000019073,0,0,0,0,0,0,124682
7507,0,0,0,0,0,0,4,0,0,0,0,0,0,124692
7523,0,0,10,0,0,0,0,0,0,0,0,0,0,125011
7524,0,60,4,0,0,0,0,0,0,0,0,0,0,125021
7525,0,2,0,0,0,0,0,0,0,0,12,0,0,125150
7530,0,260,0,0,0,0,0,0,0,0,0,0,0,125278
7531,0,75,0,0,0,0,0,0,0,0,0,0,0,125290
7532,0,450,0,0,0,0,0,0,0,0,0,0,0,125291
7535,0,45,0,0,0,0,0,0,0,0,3,0,0,125517
7537,0,50,0,0,0,0,0,0,0,0,0,0,0,125662
7538,0,200,0,0,0,0,0,0,0,0,0,0,0,125665
7550,0,0,0,0,0,0,3.70000004768,0,0,0,0,0,0,126135
7552,0,300,0,0,0,0,0,0,0,0,0,0,0,126241
7553,0,90,0,0,0,0,0,0,0,0,0,0,0,126283
7554,0,0,0,0,0,0,18.22500038147,0,0,0,0,0,0,126371
7555,0,125,0,0,0,0,0,0,0,0,0,0,0,126400
7563,0,0,0,0,0,0,4,0,0,0,0,0,0,126819
7565,0,0,0,0,0,0,12,0,0,0,0,0,0,127111
7567,0,110,5,0,0,0,0,0,0,0,0,0,0,127399
7579,2,15,0,0,0,0,0,0,0,0,3,137025,0,116095
7605,0,90,30,0,0,0,0,0,0,0,0,0,0,127939
7606,0,0,0,0,0,0,8,0,0,0,0,0,0,127945
7608,0,30,0,0,0,0,0,0,0,0,0,0,0,128123
7610,0,75,0,0,0,0,0,0,0,0,0,0,0,128233
7611,0,90,0,0,0,0,0,0,0,0,0,0,0,128249
7620,0,90,0,0,0,0,0,0,0,0,0,0,0,128658
7631,0,35,0,0,0,0,0,0,0,0,3,0,0,128918
7634,0,150,0,0,0,0,0,0,0,0,0,0,0,128999
7635,0,90,0,0,0,0,0,0,0,0,0,0,0,129032
7636,0,60,0,0,0,0,0,0,0,0,0,0,0,129033
7640,0,40,0,0,0,0,0,0,0,0,3,0,0,129040
7644,0,0,0,0,0,0,1,0,0,0,0,0,0,129082
7645,0,145,0,0,0,0,0,0,0,0,0,0,0,129084
7664,0,90,4,0,0,0,0,0,0,0,0,0,0,129171
7694,0,30,0,0,0,0,0,0,0,0,0,0,0,129411
7700,0,180,0,0,0,0,0,0,0,0,0,0,0,129534
7772,0,145,0,0,0,0,0,0,0,0,0,0,0,130823
7773,0,0,0,0,0,0,10,0,0,0,0,0,0,130824
7774,0,0,0,0,0,0,4,0,0,0,0,0,0,130958
7804,0,50,0,0,0,0,0,0,0,0,0,0,0,131447
7805,0,50,0,0,0,0,0,0,0,0,0,0,0,131492
7807,0,8,8,0,0,0,0,0,0,0,0,0,0,131559
7808,0,75,0,0,0,0,0,0,0,0,0,0,0,131577
7817,0,0,0,0,0,0,1,0,0,0,0,0,0,172
7818,0,30,0,0,0,0,0,0,0,0,2,0,0,131894
7897,0,0,0,0,0,0,1.60000002384,0,0,0,0,0,0,132157
7905,0,0,0,0,0,0,3,0,0,0,0,0,0,132331
7910,0,0,0,0,0,0,2,0,0,0,0,0,0,132409
7912,0,0,0,0,0,0,3,0,0,0,0,0,0,132411
7914,0,0,0,0,0,0,2,0,0,0,0,0,0,132413
7917,0,20,0,0,0,0,0,0,0,0,3,0,0,132425
8082,0,0,0,0,0,0,4,0,0,0,0,0,0,132620
8083,0,0,0,0,0,0,3,0,0,0,0,0,0,132621
8084,0,0,0,0,0,0,4,0,0,0,0,0,0,132626
8085,0,0,0,0,0,0,3,0,0,0,0,0,0,132627
8094,0,30,0,0,0,0,0,0,0,0,3,0,0,132728
8097,0,150,0,0,0,0,0,0,0,0,0,0,0,132751
8098,0,80,0,0,0,0,0,0,0,0,0,0,0,132756
8299,0,30,0,0,0,0,0,0,0,0,0,0,0,132963
8324,0,0,0,0,0,0,4.40000009537,0,0,0,0,0,0,133538
8325,0,400,0,0,0,0,0,0,0,0,0,0,0,133636
8327,0,215,0,0,0,0,0,0,0,0,0,0,0,133889
8328,0,110,5,0,0,0,0,0,0,0,0,0,0,133890
8330,0,100,0,0,0,0,0,0,0,0,3,0,0,133939
8334,0,20,0,0,0,0,0,0,0,0,0,0,0,134245
8353,0,125,0,0,0,0,0,0,0,0,0,0,0,134819
8354,0,40,2,0,0,0,0,0,0,0,0,0,0,134822
8365,0,125,0,0,0,0,0,0,0,0,0,0,0,135053
8367,0,110,5,0,0,0,0,0,0,0,0,0,0,135313
8372,0,150,0,0,0,0,0,0,0,0,0,0,0,135624
8375,0,35,0,0,0,0,0,0,0,0,0,0,0,135664
8376,0,150,0,0,0,0,0,0,0,0,0,0,0,135693
8382,0,75,0,0,0,0,0,0,0,0,0,0,0,136098
8383,0,215,0,0,0,0,0,0,0,0,0,0,0,136099
8384,0,110,5,0,0,0,0,0,0,0,0,0,0,136100
8400,0,120,0,0,0,0,0,0,0,0,0,0,0,136422
8401,0,200,0,0,0,0,0,0,0,0,0,0,0,136426
8418,0,110,5,0,0,0,0,0,0,0,0,0,0,136748
8421,0,90,0,0,0,0,0,0,0,0,0,0,0,136828
8423,0,60,0,0,212,0,0,0,0,0,0,0,0,136209
8428,0,10,0,0,214,0,0,0,0,0,0,0,0,134664
8437,0,20,0,0,0,0,0,0,0,0,3,0,0,137681
8438,0,0,0,0,0,0,2,0,0,0,0,0,0,137706
8439,0,0,0,0,0,0,0,0,0,0,5,0,0,137713
8441,0,30,0,0,214,0,0,0,0,0,0,0,0,134611
8445,0,3,0,0,0,0,0,0,0,0,9,0,0,138165
8446,0,80,0,0,0,0,0,0,0,0,0,0,0,138174
8447,0,100,0,0,215,0,0,0,0,0,0,0,0,138333
8448,0,100,0,0,216,0,0,0,0,0,0,0,0,138334
8452,0,1000,0,0,0,0,0,0,0,0,0,0,0,138374
8456,0,40,0,0,0,0,0,0,0,0,3,0,0,138537
8460,0,0,0,0,0,0,3,0,0,0,0,0,0,138815
8474,0,60,0,0,0,0,0,0,0,0,0,0,0,139414
8475,0,95,0,0,0,0,0,0,0,0,0,0,0,139415
8476,0,90,0,0,0,0,0,0,0,0,0,0,0,139416
8477,0,35,0,0,0,0,0,0,0,0,0,0,0,139417
8478,0,160,0,0,0,0,0,0,0,0,0,0,0,139419
